*g114-26_v2sn.txt  
*
*  Heap-Lindler STIS_v2
set .z.units = "Ergs/s/cm**2/A"
set .z.label = "Flux"
set .table.bandwidth = 2.74
*
     4328.22   0.982346
     4330.96   0.977878
     4333.70   0.948632
     4336.44   0.878821
     4339.18   0.767426
     4341.92   0.764950
     4344.66   0.874716
     4347.40   0.947861
     4350.14   0.972532
     4352.88   0.977062
     4355.62    1.00839
     4358.36    1.01849
     4361.10    1.02797
     4363.84    1.03287
     4366.58    1.03273
     4369.32    1.02580
     4372.06    1.01718
     4374.80    1.01251
     4377.54    1.01376
     4380.28    1.02356
     4383.02   0.995514
     4385.76    1.00726
     4388.50    1.01549
     4391.24    1.02972
     4393.98    1.02611
     4396.72    1.02701
     4399.46    1.02354
     4402.20    1.01812
     4404.94    1.00465
     4407.68    1.02315
     4410.42    1.03642
     4413.16    1.04310
     4415.90    1.02655
     4418.64    1.03304
     4421.38    1.04688
     4424.12    1.04552
     4426.86    1.03013
     4429.60    1.03811
     4432.34    1.04106
     4435.08    1.03490
     4437.82    1.04067
     4440.56    1.04327
     4443.30    1.03013
     4446.04    1.02613
     4448.78    1.03250
     4451.52    1.03238
     4454.26    1.02236
     4457.00    1.02174
     4459.74    1.02543
     4462.48    1.03164
     4465.22    1.03069
     4467.96    1.02068
     4470.70    1.02994
     4473.44    1.04192
     4476.18    1.03648
     4478.92    1.03778
     4481.66    1.02865
     4484.40    1.03228
     4487.14    1.04306
     4489.88    1.04057
     4492.62    1.04190
     4495.36    1.03424
     4498.10    1.03059
     4500.84    1.03399
     4503.58    1.04297
     4506.32    1.04413
     4509.06    1.04655
     4511.80    1.04330
     4514.54    1.03562
     4517.28    1.03261
     4520.02    1.03818
     4522.76    1.02879
     4525.50    1.02162
     4528.24    1.02001
     4530.98    1.01268
     4533.72    1.00231
     4536.46    1.01618
     4539.20    1.03595
     4541.94    1.03500
     4544.68    1.02507
     4547.42    1.01290
     4550.16    1.00689
     4552.90    1.00981
     4555.64    1.02003
     4558.38    1.02893
     4561.12    1.03042
     4563.86    1.03003
     4566.60    1.03410
     4569.34    1.03368
     4572.08    1.02238
     4574.82    1.02665
     4577.56    1.03335
     4580.30    1.03268
     4583.04    1.02746
     4585.78    1.02617
     4588.52    1.02844
     4591.26    1.02818
     4594.00    1.03438
     4596.74    1.03256
     4599.48    1.01512
     4602.22    1.02160
     4604.96    1.02809
     4607.70    1.03051
     4610.44    1.03383
     4613.18    1.03383
     4615.92    1.03022
     4618.66    1.02697
     4621.40    1.03133
     4624.14    1.03483
     4626.88    1.02977
     4629.62    1.02573
     4632.36    1.02748
     4635.10    1.02778
     4637.84    1.02162
     4640.58    1.02783
     4643.32    1.02996
     4646.06    1.02361
     4648.80    1.02101
     4651.54    1.02412
     4654.28    1.02093
     4657.02    1.02415
     4659.76    1.02690
     4662.50    1.02910
     4665.24    1.02120
     4667.98    1.01823
     4670.72    1.02705
     4673.46    1.02813
     4676.20    1.02678
     4678.94    1.02407
     4681.68    1.02841
     4684.42    1.02966
     4687.16    1.02726
     4689.90    1.02672
     4692.64    1.02424
     4695.38    1.02553
     4698.12    1.01633
     4700.86    1.01211
     4703.60    1.00453
     4706.34    1.02418
     4709.08    1.03268
     4711.82    1.02140
     4714.56    1.01819
     4717.30    1.02137
     4720.04    1.02406
     4722.78    1.02259
     4725.52    1.02364
     4728.26    1.02200
     4731.00    1.02128
     4733.74    1.02170
     4736.48    1.02019
     4739.22    1.02136
     4741.96    1.02215
     4744.70    1.02065
     4747.44    1.01822
     4750.18    1.01291
     4752.92    1.01377
     4755.66    1.01105
     4758.40    1.00756
     4761.14    1.00615
     4763.88    1.00453
     4766.62    1.00557
     4769.36    1.01280
     4772.10    1.01464
     4774.84    1.00785
     4777.58    1.00358
     4780.32    1.00555
     4783.06    1.00302
     4785.80   0.999927
     4788.54    1.00405
     4791.28    1.00613
     4794.02    1.01605
     4796.76    1.01759
     4799.50    1.00281
     4802.24   0.996162
     4804.98    1.00324
     4807.72    1.00074
     4810.46    1.00130
     4813.20    1.00794
     4815.94    1.01067
     4818.68    1.00509
     4821.42    1.00158
     4824.16   0.997505
     4826.90   0.999364
     4829.64    1.00093
     4832.38   0.996728
     4835.12    1.00043
     4837.86   0.993340
     4840.60   0.979786
     4843.34   0.980012
     4846.08   0.981026
     4848.82   0.966799
     4851.56   0.943989
     4854.30   0.911880
     4857.04   0.847608
     4859.78   0.751764
     4862.52   0.745281
     4865.26   0.831334
     4868.00   0.897772
     4870.74   0.919878
     4873.48   0.940071
     4876.22   0.959326
     4878.96   0.967381
     4881.70   0.977843
     4884.44   0.981357
     4887.18   0.972471
     4889.92   0.963824
     4892.66   0.972431
     4895.40   0.984290
     4898.14   0.987660
     4900.88   0.988372
     4903.62   0.992275
     4906.36   0.998793
     4909.10   0.993427
     4911.84   0.987419
     4914.58   0.988601
     4917.32   0.978987
     4920.06   0.966041
     4922.80   0.964731
     4925.54   0.977909
     4928.28   0.985620
     4931.02   0.982088
     4933.76   0.978424
     4936.50   0.976534
     4939.24   0.981034
     4941.98   0.989033
     4944.72   0.989461
     4947.46   0.986445
     4950.20   0.987236
     4952.94   0.984115
     4955.68   0.969026
     4958.42   0.962535
     4961.16   0.975742
     4963.90   0.982354
     4966.64   0.979066
     4969.38   0.989507
     4972.12   0.987991
     4974.86   0.979019
     4977.60   0.974943
     4980.34   0.965029
     4983.08   0.965295
     4985.82   0.967990
     4988.56   0.974980
     4991.30   0.973505
     4994.04   0.965652
     4996.78   0.966350
     4999.52   0.967362
     5002.26   0.963952
     5005.00   0.959191
     5007.74   0.959760
     5010.48   0.961621
     5013.22   0.954864
     5015.96   0.961740
     5018.70   0.969832
     5021.44   0.966579
     5024.18   0.971260
     5026.92   0.968506
     5029.66   0.968923
     5032.40   0.969225
     5035.14   0.963484
     5037.88   0.959646
     5040.62   0.954444
     5043.36   0.955227
     5046.10   0.957523
     5048.84   0.952308
     5051.58   0.957640
     5054.32   0.962513
     5057.06   0.963267
     5059.80   0.966964
     5062.54   0.966332
     5065.28   0.957605
     5068.02   0.958506
     5070.76   0.960700
     5073.50   0.959805
     5076.24   0.959484
     5078.98   0.951579
     5081.72   0.944161
     5084.46   0.950224
     5087.20   0.959744
     5089.94   0.964408
     5092.68   0.960916
     5095.42   0.956904
     5098.16   0.956191
     5100.90   0.957539
     5103.64   0.958952
     5106.38   0.955526
     5109.12   0.944013
     5111.86   0.947379
     5114.60   0.957501
     5117.34   0.952623
     5120.08   0.950637
     5122.82   0.949910
     5125.56   0.946375
     5128.30   0.946349
     5131.04   0.945108
     5133.78   0.942063
     5136.52   0.937648
     5139.26   0.934477
     5142.00   0.938366
     5144.74   0.945722
     5147.48   0.948594
     5150.22   0.946901
     5152.96   0.946699
     5155.70   0.949211
     5158.44   0.950854
     5161.18   0.944440
     5163.92   0.925525
     5166.66   0.887652
     5169.40   0.865069
     5172.14   0.870939
     5174.88   0.890731
     5177.62   0.924487
     5180.36   0.916034
     5183.10   0.887968
     5185.84   0.891165
     5188.58   0.920920
     5191.32   0.923897
     5194.06   0.927143
     5196.80   0.936139
     5199.54   0.936421
     5202.28   0.928320
     5205.02   0.922285
     5207.76   0.917846
     5210.50   0.923912
     5213.24   0.934502
     5215.98   0.935716
     5218.72   0.939285
     5221.46   0.942995
     5224.20   0.935468
     5226.94   0.922094
     5229.68   0.919567
     5232.42   0.922181
     5235.16   0.929256
     5237.90   0.938348
     5240.64   0.938290
     5243.38   0.942566
     5246.12   0.944347
     5248.86   0.936619
     5251.60   0.930600
     5254.34   0.939467
     5257.08   0.937151
     5259.82   0.928234
     5262.56   0.919263
     5265.30   0.903926
     5268.04   0.894939
     5270.78   0.887244
     5273.52   0.916063
     5276.26   0.928251
     5279.00   0.927655
     5281.74   0.926558
     5284.48   0.929419
     5287.22   0.936332
     5289.96   0.943536
     5292.70   0.937800
     5295.44   0.932212
     5298.18   0.933516
     5300.92   0.935526
     5303.66   0.931157
     5306.40   0.927339
     5309.14   0.929404
